Date,Price,Load_F,Gen_F_Tot,Gen_F_Sol,Gen_F_W_ON
2020-04-08 01:00:00,23.0,19720.0,19108.0,131.0,3371.0
2020-04-08 02:00:00,22.01,18774.0,18026.0,125.0,3300.0
2020-04-08 03:00:00,20.53,18239.0,17648.0,109.0,3167.0
2020-04-08 04:00:00,20.3,17946.0,17326.0,103.0,3055.0
2020-04-08 05:00:00,21.18,18032.0,17350.0,92.0,2910.0
2020-04-08 06:00:00,23.0,19118.0,17806.0,59.0,2780.0
2020-04-08 07:00:00,23.01,20155.0,18786.0,43.0,2688.0
2020-04-08 08:00:00,23.0,20669.0,19453.0,533.0,2488.0
2020-04-08 09:00:00,24.19,22354.0,21396.0,2083.0,2336.0
2020-04-08 10:00:00,24.19,23473.0,22911.0,3894.0,2213.0
2020-04-08 11:00:00,23.0,24218.0,24031.0,5330.0,2304.0
2020-04-08 12:00:00,23.0,24773.0,24252.0,6090.0,2412.0
2020-04-08 13:00:00,23.0,25501.0,24877.0,6382.0,2520.0
2020-04-08 14:00:00,23.0,25269.0,24817.0,6290.0,2586.0
2020-04-08 15:00:00,22.51,23685.0,23589.0,5980.0,2630.0
2020-04-08 16:00:00,20.0,22680.0,22603.0,5373.0,2614.0
2020-04-08 17:00:00,22.52,22017.0,22355.0,4401.0,2589.0
2020-04-08 18:00:00,24.8,21857.0,21729.0,3149.0,2602.0
2020-04-08 19:00:00,25.65,21771.0,20858.0,1594.0,2686.0
2020-04-08 20:00:00,27.01,23423.0,21630.0,498.0,2877.0
2020-04-08 21:00:00,30.0,25491.0,22554.0,191.0,3061.0
2020-04-08 22:00:00,27.01,23703.0,21645.0,130.0,3204.0
2020-04-08 23:00:00,25.9,22183.0,20239.0,99.0,3317.0
2020-04-09 00:00:00,22.66,21215.0,19264.0,77.0,3842.0
2020-04-09 01:00:00,21.3,19598.0,18736.0,94.0,3882.0
2020-04-09 02:00:00,21.08,18453.0,18158.0,77.0,3773.0
2020-04-09 03:00:00,20.9,17778.0,17260.0,64.0,3571.0
2020-04-09 04:00:00,17.34,17459.0,17071.0,61.0,3411.0
2020-04-09 05:00:00,15.59,17114.0,17158.0,74.0,3239.0
2020-04-09 06:00:00,19.97,17331.0,16833.0,54.0,3081.0
2020-04-09 07:00:00,21.02,17023.0,16935.0,36.0,2937.0
2020-04-09 08:00:00,22.66,17027.0,17955.0,409.0,2909.0
2020-04-09 09:00:00,23.0,18581.0,19105.0,1664.0,2909.0
2020-04-09 10:00:00,24.52,19950.0,20327.0,2802.0,3020.0
2020-04-09 11:00:00,23.66,20792.0,21600.0,3798.0,3315.0
2020-04-09 12:00:00,23.72,21447.0,22264.0,4432.0,3744.0
2020-04-09 13:00:00,24.8,22324.0,22849.0,4667.0,4253.0
2020-04-09 14:00:00,24.5,22401.0,22849.0,4625.0,4311.0
2020-04-09 15:00:00,21.78,20443.0,22282.0,4250.0,4281.0
2020-04-09 16:00:00,16.5,19135.0,21625.0,3705.0,4235.0
2020-04-09 17:00:00,21.02,18594.0,20739.0,2891.0,4062.0
2020-04-09 18:00:00,22.66,18728.0,19805.0,1919.0,3873.0
2020-04-09 19:00:00,23.0,19111.0,19274.0,749.0,3668.0
2020-04-09 20:00:00,26.2,21066.0,19898.0,346.0,3633.0
2020-04-09 21:00:00,27.99,23622.0,21036.0,50.0,3638.0
2020-04-09 22:00:00,26.2,22722.0,20563.0,16.0,3636.0
2020-04-09 23:00:00,23.52,21324.0,19364.0,5.0,3574.0
2020-04-10 00:00:00,19.98,20097.0,19601.0,4.0,4325.0
2020-04-10 01:00:00,17.1,18598.0,19754.0,2.0,4393.0
2020-04-10 02:00:00,14.99,17389.0,19904.0,6.0,4346.0
2020-04-10 03:00:00,14.81,16674.0,19371.0,1.0,4244.0
2020-04-10 04:00:00,14.99,16177.0,18785.0,5.0,4162.0
2020-04-10 05:00:00,15.0,16077.0,18731.0,4.0,4013.0
2020-04-10 06:00:00,15.0,16008.0,18724.0,4.0,3829.0
2020-04-10 07:00:00,15.54,15602.0,18739.0,29.0,3646.0
2020-04-10 08:00:00,16.29,15330.0,18746.0,270.0,3393.0
2020-04-10 09:00:00,17.53,16880.0,19370.0,1023.0,2974.0
2020-04-10 10:00:00,18.56,18508.0,19996.0,1911.0,2721.0
2020-04-10 11:00:00,23.0,19323.0,20513.0,2924.0,2762.0
2020-04-10 12:00:00,23.66,19996.0,21432.0,3673.0,2877.0
2020-04-10 13:00:00,24.0,20857.0,22264.0,4204.0,3120.0
2020-04-10 14:00:00,23.66,21027.0,22314.0,4606.0,3235.0
2020-04-10 15:00:00,17.3,18983.0,22360.0,4540.0,3299.0
2020-04-10 16:00:00,14.9,17897.0,21902.0,4053.0,3383.0
2020-04-10 17:00:00,14.99,17413.0,21488.0,3354.0,3288.0
2020-04-10 18:00:00,16.35,17587.0,20737.0,2417.0,3151.0
2020-04-10 19:00:00,18.1,17974.0,19717.0,1233.0,2993.0
2020-04-10 20:00:00,24.9,19932.0,18564.0,393.0,2942.0
2020-04-10 21:00:00,27.69,22498.0,20142.0,130.0,2995.0
2020-04-10 22:00:00,25.65,21608.0,19552.0,103.0,3090.0
2020-04-10 23:00:00,23.72,20055.0,18196.0,97.0,3215.0
2020-04-11 00:00:00,25.21,19727.0,18428.0,109.0,3167.0
2020-04-11 01:00:00,22.52,18382.0,17847.0,110.0,3122.0
2020-04-11 02:00:00,18.1,17316.0,18087.0,102.0,2966.0
2020-04-11 03:00:00,18.1,16722.0,17492.0,90.0,2814.0
2020-04-11 04:00:00,18.0,16474.0,17349.0,93.0,2704.0
2020-04-11 05:00:00,18.01,16566.0,17218.0,88.0,2586.0
2020-04-11 06:00:00,18.1,17160.0,17151.0,63.0,2480.0
2020-04-11 07:00:00,21.02,17505.0,16818.0,52.0,2392.0
2020-04-11 08:00:00,18.1,18021.0,17753.0,444.0,2259.0
2020-04-11 09:00:00,22.0,19437.0,18190.0,1856.0,2121.0
2020-04-11 10:00:00,24.3,21301.0,19557.0,3351.0,2070.0
2020-04-11 11:00:00,24.5,22533.0,20842.0,4631.0,2205.0
2020-04-11 12:00:00,24.98,23453.0,21727.0,5377.0,2384.0
2020-04-11 13:00:00,26.0,24733.0,22310.0,5680.0,2600.0
2020-04-11 14:00:00,25.9,24954.0,22386.0,5676.0,2756.0
2020-04-11 15:00:00,20.31,23181.0,21837.0,5384.0,2948.0
2020-04-11 16:00:00,18.1,22039.0,21209.0,4699.0,3149.0
2020-04-11 17:00:00,17.99,21618.0,20593.0,3664.0,3304.0
2020-04-11 18:00:00,19.5,21555.0,19798.0,2461.0,3473.0
2020-04-11 19:00:00,21.11,21834.0,19215.0,1114.0,3633.0
2020-04-11 20:00:00,26.18,23671.0,19634.0,302.0,3732.0
2020-04-11 21:00:00,29.0,25526.0,21596.0,114.0,3835.0
2020-04-11 22:00:00,26.45,23987.0,20479.0,79.0,3958.0
2020-04-11 23:00:00,25.1,21907.0,19287.0,62.0,4080.0
2020-04-12 00:00:00,24.3,20359.0,19272.0,69.0,4598.0
2020-04-12 01:00:00,19.01,18599.0,19037.0,56.0,4547.0
2020-04-12 02:00:00,16.8,17441.0,18331.0,56.0,4418.0
2020-04-12 03:00:00,16.0,16792.0,18250.0,59.0,4320.0
2020-04-12 04:00:00,15.99,16472.0,17846.0,75.0,4146.0
2020-04-12 05:00:00,16.0,16368.0,17702.0,99.0,3927.0
2020-04-12 06:00:00,16.72,16664.0,17569.0,86.0,3745.0
2020-04-12 07:00:00,16.72,16828.0,17398.0,75.0,3620.0
2020-04-12 08:00:00,15.1,16736.0,18068.0,599.0,3490.0
2020-04-12 09:00:00,15.1,18078.0,19605.0,2371.0,3316.0
2020-04-12 10:00:00,15.0,19607.0,21843.0,4236.0,3242.0
2020-04-12 11:00:00,15.0,20869.0,23513.0,5749.0,3352.0
2020-04-12 12:00:00,15.0,21700.0,24297.0,6632.0,3540.0
2020-04-12 13:00:00,16.8,22580.0,24595.0,7007.0,3747.0
2020-04-12 14:00:00,16.98,22476.0,24479.0,6978.0,3877.0
2020-04-12 15:00:00,14.59,20638.0,24133.0,6585.0,4022.0
2020-04-12 16:00:00,13.9,19393.0,23282.0,6067.0,4160.0
2020-04-12 17:00:00,13.5,19043.0,22443.0,5120.0,4130.0
2020-04-12 18:00:00,14.5,19290.0,22092.0,3999.0,4118.0
2020-04-12 19:00:00,16.98,19676.0,20732.0,2280.0,4137.0
2020-04-12 20:00:00,25.01,21488.0,20104.0,727.0,4210.0
2020-04-12 21:00:00,28.03,24277.0,21143.0,385.0,4256.0
2020-04-12 22:00:00,26.1,22863.0,20127.0,343.0,4299.0
2020-04-12 23:00:00,24.5,20981.0,19216.0,288.0,4289.0
2020-04-13 00:00:00,20.3,19974.0,18441.0,168.0,4364.0
2020-04-13 01:00:00,17.0,18431.0,18260.0,154.0,4396.0
2020-04-13 02:00:00,16.4,17374.0,17849.0,136.0,4098.0
2020-04-13 03:00:00,16.01,16796.0,17298.0,118.0,3714.0
2020-04-13 04:00:00,16.01,16627.0,17128.0,105.0,3290.0
2020-04-13 05:00:00,16.5,16804.0,16662.0,84.0,2741.0
2020-04-13 06:00:00,20.3,17835.0,16042.0,45.0,2300.0
2020-04-13 07:00:00,23.0,18889.0,16673.0,39.0,1916.0
2020-04-13 08:00:00,23.75,19233.0,17462.0,350.0,1670.0
2020-04-13 09:00:00,25.0,20676.0,18846.0,1221.0,1587.0
2020-04-13 10:00:00,25.5,22065.0,20311.0,2279.0,1696.0
2020-04-13 11:00:00,26.03,23093.0,21135.0,3135.0,1982.0
2020-04-13 12:00:00,25.5,23913.0,21962.0,3679.0,2333.0
2020-04-13 13:00:00,26.29,24940.0,22685.0,4046.0,2767.0
2020-04-13 14:00:00,24.96,24833.0,22961.0,4229.0,2924.0
2020-04-13 15:00:00,22.86,22919.0,22282.0,4123.0,3031.0
2020-04-13 16:00:00,18.99,21586.0,21734.0,3776.0,3129.0
2020-04-13 17:00:00,17.0,20974.0,21663.0,3396.0,3016.0
2020-04-13 18:00:00,22.75,21126.0,20780.0,2725.0,2869.0
2020-04-13 19:00:00,23.51,21563.0,20549.0,1397.0,2729.0
2020-04-13 20:00:00,26.02,23299.0,20787.0,454.0,2731.0
2020-04-13 21:00:00,29.51,25843.0,22327.0,97.0,2933.0
2020-04-13 22:00:00,26.5,24233.0,20882.0,136.0,3117.0
2020-04-13 23:00:00,24.5,21830.0,19398.0,129.0,2891.0
2020-04-14 00:00:00,26.53,20486.0,19031.0,96.0,3483.0
2020-04-14 01:00:00,25.71,19105.0,18609.0,91.0,3231.0
2020-04-14 02:00:00,20.0,18388.0,17938.0,102.0,3247.0
2020-04-14 03:00:00,18.6,17922.0,17548.0,97.0,3301.0
2020-04-14 04:00:00,17.5,17810.0,17492.0,100.0,3403.0
2020-04-14 05:00:00,18.0,18347.0,17636.0,88.0,3502.0
2020-04-14 06:00:00,25.0,20579.0,18219.0,55.0,3647.0
2020-04-14 07:00:00,18.76,22845.0,20229.0,51.0,3806.0
2020-04-14 08:00:00,21.13,24250.0,20948.0,457.0,3637.0
2020-04-14 09:00:00,24.5,25529.0,22317.0,1779.0,3373.0
2020-04-14 10:00:00,25.01,26717.0,23403.0,3242.0,3109.0
2020-04-14 11:00:00,25.5,27483.0,24093.0,4362.0,3275.0
2020-04-14 12:00:00,25.2,28420.0,24733.0,5140.0,3557.0
2020-04-14 13:00:00,25.25,29132.0,25151.0,5430.0,3916.0
2020-04-14 14:00:00,24.5,28543.0,24859.0,5763.0,4301.0
2020-04-14 15:00:00,17.5,26632.0,23945.0,5639.0,4719.0
2020-04-14 16:00:00,16.0,25514.0,23925.0,5158.0,5178.0
2020-04-14 17:00:00,16.0,25329.0,23619.0,4327.0,5312.0
2020-04-14 18:00:00,17.61,25090.0,22731.0,3386.0,5353.0
2020-04-14 19:00:00,22.51,24839.0,22224.0,1792.0,5328.0
2020-04-14 20:00:00,24.59,26254.0,23706.0,476.0,5519.0
2020-04-14 21:00:00,26.9,28389.0,24248.0,129.0,5847.0
2020-04-14 22:00:00,23.85,26068.0,23376.0,162.0,6136.0
2020-04-14 23:00:00,20.69,23660.0,21709.0,145.0,6116.0
2020-04-15 00:00:00,19.87,22119.0,20532.0,62.0,6232.0
2020-04-15 01:00:00,17.08,20681.0,20382.0,44.0,6260.0
2020-04-15 02:00:00,16.01,19726.0,20299.0,47.0,6319.0
2020-04-15 03:00:00,14.89,19220.0,20154.0,66.0,6350.0
2020-04-15 04:00:00,14.0,19052.0,20132.0,57.0,6357.0
2020-04-15 05:00:00,14.0,19345.0,20417.0,42.0,6390.0
2020-04-15 06:00:00,14.24,20956.0,21966.0,19.0,6425.0
2020-04-15 07:00:00,15.34,22655.0,22503.0,33.0,6495.0
2020-04-15 08:00:00,16.9,23745.0,23261.0,367.0,6755.0
2020-04-15 09:00:00,16.7,25151.0,24220.0,1212.0,7185.0
2020-04-15 10:00:00,19.01,26243.0,24887.0,2131.0,7884.0
2020-04-15 11:00:00,17.99,27007.0,26068.0,2895.0,8568.0
2020-04-15 12:00:00,15.67,27508.0,27140.0,3420.0,9143.0
2020-04-15 13:00:00,15.67,27997.0,27719.0,3730.0,9636.0
2020-04-15 14:00:00,15.34,27558.0,27866.0,3905.0,9577.0
2020-04-15 15:00:00,12.98,25774.0,27610.0,3896.0,9292.0
2020-04-15 16:00:00,12.13,24634.0,27172.0,3621.0,8888.0
2020-04-15 17:00:00,12.9,24297.0,26480.0,3435.0,8387.0
2020-04-15 18:00:00,15.0,24146.0,25635.0,2710.0,7941.0
2020-04-15 19:00:00,17.01,23960.0,25213.0,1190.0,7464.0
2020-04-15 20:00:00,21.25,25508.0,24960.0,352.0,7265.0
2020-04-15 21:00:00,25.5,27889.0,25615.0,101.0,7415.0
2020-04-15 22:00:00,21.0,25751.0,24752.0,95.0,7701.0
2020-04-15 23:00:00,18.27,23595.0,24587.0,91.0,7916.0
2020-04-16 00:00:00,14.06,22156.0,23400.0,83.0,8168.0
2020-04-16 01:00:00,12.07,20717.0,22445.0,81.0,7968.0
2020-04-16 02:00:00,10.66,19805.0,21819.0,84.0,7855.0
2020-04-16 03:00:00,9.2,19332.0,21288.0,77.0,7673.0
2020-04-16 04:00:00,7.96,19079.0,20933.0,69.0,7533.0
2020-04-16 05:00:00,8.89,19261.0,21001.0,61.0,7484.0
2020-04-16 06:00:00,10.2,21040.0,21366.0,40.0,7427.0
2020-04-16 07:00:00,11.86,22785.0,21834.0,54.0,7375.0
2020-04-16 08:00:00,14.23,24055.0,22837.0,551.0,7354.0
2020-04-16 09:00:00,14.27,25392.0,24740.0,1746.0,7218.0
2020-04-16 10:00:00,11.77,26556.0,26845.0,3027.0,7491.0
2020-04-16 11:00:00,12.98,27499.0,28364.0,4190.0,7983.0
2020-04-16 12:00:00,15.1,28329.0,29296.0,4814.0,8561.0
2020-04-16 13:00:00,12.0,29028.0,28680.0,5095.0,8985.0
2020-04-16 14:00:00,12.0,28352.0,28245.0,5134.0,9103.0
2020-04-16 15:00:00,11.73,26453.0,27915.0,4894.0,9102.0
2020-04-16 16:00:00,11.39,25393.0,26967.0,4427.0,9056.0
2020-04-16 17:00:00,10.0,25054.0,25947.0,3698.0,8641.0
2020-04-16 18:00:00,13.0,25016.0,24997.0,2671.0,8086.0
2020-04-16 19:00:00,14.4,25022.0,25066.0,1346.0,7461.0
2020-04-16 20:00:00,15.0,26380.0,24555.0,387.0,7198.0
2020-04-16 21:00:00,19.5,28437.0,24212.0,143.0,7152.0
2020-04-16 22:00:00,17.34,26074.0,23642.0,121.0,7180.0
2020-04-16 23:00:00,16.0,23878.0,22901.0,102.0,7211.0
2020-04-17 00:00:00,15.22,22352.0,22404.0,86.0,7467.0
2020-04-17 01:00:00,13.4,20865.0,21797.0,74.0,7518.0
2020-04-17 02:00:00,12.39,19845.0,21625.0,66.0,7449.0
2020-04-17 03:00:00,10.22,19340.0,21072.0,53.0,7277.0
2020-04-17 04:00:00,9.55,19134.0,20996.0,48.0,7155.0
2020-04-17 05:00:00,10.18,19438.0,20729.0,50.0,6933.0
2020-04-17 06:00:00,11.84,21164.0,20919.0,37.0,6708.0
2020-04-17 07:00:00,12.0,22989.0,21228.0,35.0,6496.0
2020-04-17 08:00:00,12.17,24400.0,23003.0,473.0,6427.0
2020-04-17 09:00:00,15.0,25651.0,23841.0,1468.0,6362.0
2020-04-17 10:00:00,14.91,26748.0,24488.0,2546.0,6381.0
2020-04-17 11:00:00,15.48,27682.0,25147.0,3420.0,6754.0
2020-04-17 12:00:00,16.05,28351.0,25959.0,3979.0,7137.0
2020-04-17 13:00:00,15.61,28961.0,26322.0,4272.0,7456.0
2020-04-17 14:00:00,14.0,28055.0,26336.0,4397.0,7382.0
2020-04-17 15:00:00,11.93,25859.0,25826.0,4256.0,7237.0
2020-04-17 16:00:00,11.51,24646.0,25104.0,3850.0,7089.0
2020-04-17 17:00:00,11.81,24151.0,24074.0,3253.0,6218.0
2020-04-17 18:00:00,13.93,24062.0,22878.0,2385.0,5349.0
2020-04-17 19:00:00,15.55,24065.0,22137.0,1257.0,4486.0
2020-04-17 20:00:00,19.31,25347.0,22091.0,399.0,4095.0
2020-04-17 21:00:00,24.67,27373.0,23000.0,116.0,3775.0
2020-04-17 22:00:00,21.47,25132.0,21616.0,88.0,3500.0
2020-04-17 23:00:00,20.76,23429.0,20646.0,75.0,3443.0
2020-04-18 00:00:00,22.1,22190.0,21054.0,35.0,3220.0
2020-04-18 01:00:00,18.15,20764.0,19888.0,32.0,3053.0
2020-04-18 02:00:00,18.0,19624.0,18960.0,36.0,2778.0
2020-04-18 03:00:00,18.0,18941.0,18254.0,34.0,2487.0
2020-04-18 04:00:00,18.0,18567.0,17741.0,38.0,2214.0
2020-04-18 05:00:00,18.0,18298.0,17473.0,54.0,1987.0
2020-04-18 06:00:00,21.81,18596.0,17161.0,28.0,1795.0
2020-04-18 07:00:00,17.5,18476.0,17161.0,59.0,1649.0
2020-04-18 08:00:00,18.0,19118.0,17628.0,555.0,1423.0
2020-04-18 09:00:00,22.0,21251.0,18776.0,1683.0,1211.0
2020-04-18 10:00:00,20.0,22971.0,20910.0,2838.0,1100.0
2020-04-18 11:00:00,21.81,23932.0,21943.0,3761.0,1057.0
2020-04-18 12:00:00,21.49,24649.0,22611.0,4044.0,1005.0
2020-04-18 13:00:00,23.46,25343.0,23221.0,4298.0,998.0
2020-04-18 14:00:00,23.46,25153.0,23086.0,4323.0,1016.0
2020-04-18 15:00:00,23.96,22992.0,20729.0,4139.0,1022.0
2020-04-18 16:00:00,20.52,21646.0,20231.0,3798.0,1111.0
2020-04-18 17:00:00,18.5,21115.0,19649.0,3238.0,1106.0
2020-04-18 18:00:00,23.0,21059.0,19340.0,2495.0,1085.0
2020-04-18 19:00:00,24.21,21284.0,18754.0,1433.0,1093.0
2020-04-18 20:00:00,24.21,22729.0,20368.0,517.0,1098.0
2020-04-18 21:00:00,26.01,25126.0,21347.0,211.0,1099.0
2020-04-18 22:00:00,24.58,23973.0,20842.0,168.0,1166.0
2020-04-18 23:00:00,24.03,22327.0,19260.0,153.0,1062.0
2020-04-19 00:00:00,16.51,20693.0,19560.0,75.0,1228.0
2020-04-19 01:00:00,15.0,19399.0,19131.0,72.0,1110.0
2020-04-19 02:00:00,14.51,18385.0,18291.0,66.0,1007.0
2020-04-19 03:00:00,14.27,17745.0,17854.0,62.0,924.0
2020-04-19 04:00:00,14.71,17421.0,16806.0,59.0,880.0
2020-04-19 05:00:00,14.67,17233.0,16622.0,51.0,898.0
2020-04-19 06:00:00,14.71,17426.0,16633.0,36.0,959.0
2020-04-19 07:00:00,14.23,17094.0,16827.0,78.0,1069.0
2020-04-19 08:00:00,14.01,17349.0,17506.0,452.0,1094.0
2020-04-19 09:00:00,14.23,18938.0,18529.0,1771.0,1104.0
2020-04-19 10:00:00,14.23,20648.0,20449.0,3174.0,1127.0
2020-04-19 11:00:00,14.51,22030.0,21679.0,4382.0,1324.0
2020-04-19 12:00:00,14.71,22883.0,22429.0,5110.0,1567.0
2020-04-19 13:00:00,15.01,23928.0,23147.0,5555.0,1895.0
2020-04-19 14:00:00,14.71,23956.0,23587.0,5637.0,2408.0
2020-04-19 15:00:00,12.66,21838.0,23922.0,5351.0,3024.0
2020-04-19 16:00:00,8.0,20558.0,23888.0,4965.0,3781.0
2020-04-19 17:00:00,5.33,20074.0,23276.0,4317.0,4465.0
2020-04-19 18:00:00,11.2,20303.0,24774.0,3573.0,5050.0
2020-04-19 19:00:00,9.93,20894.0,24694.0,2221.0,5664.0
2020-04-19 20:00:00,11.8,22483.0,25343.0,912.0,6078.0
2020-04-19 21:00:00,14.11,24981.0,24795.0,411.0,6523.0
2020-04-19 22:00:00,14.11,24084.0,23722.0,366.0,6985.0
2020-04-19 23:00:00,12.11,22244.0,22695.0,346.0,7276.0
2020-04-20 00:00:00,5.95,20436.0,21463.0,282.0,5719.0
2020-04-20 01:00:00,5.05,19104.0,20788.0,261.0,5900.0
2020-04-20 02:00:00,4.0,18265.0,20228.0,241.0,5937.0
2020-04-20 03:00:00,4.0,17817.0,19679.0,224.0,5865.0
2020-04-20 04:00:00,3.97,17760.0,19509.0,194.0,5812.0
2020-04-20 05:00:00,5.0,18198.0,19853.0,122.0,5812.0
2020-04-20 06:00:00,10.81,20225.0,20853.0,67.0,5844.0
2020-04-20 07:00:00,12.81,21777.0,21874.0,98.0,5883.0
2020-04-20 08:00:00,15.0,23108.0,24655.0,740.0,5715.0
2020-04-20 09:00:00,13.97,24648.0,25931.0,2253.0,5492.0
2020-04-20 10:00:00,12.02,25863.0,27173.0,3558.0,5391.0
2020-04-20 11:00:00,9.95,26792.0,27590.0,4682.0,5465.0
2020-04-20 12:00:00,13.0,27454.0,27429.0,5378.0,5268.0
2020-04-20 13:00:00,13.51,28187.0,27412.0,5666.0,5637.0
2020-04-20 14:00:00,12.99,27831.0,27128.0,5774.0,5600.0
2020-04-20 15:00:00,10.27,25994.0,26470.0,5459.0,5510.0
2020-04-20 16:00:00,9.1,24884.0,25690.0,4783.0,5419.0
2020-04-20 17:00:00,11.74,24410.0,25034.0,3816.0,5084.0
2020-04-20 18:00:00,14.23,24174.0,24278.0,2621.0,4757.0
2020-04-20 19:00:00,15.02,24278.0,24597.0,1246.0,4448.0
2020-04-20 20:00:00,15.81,25459.0,23859.0,416.0,4242.0
2020-04-20 21:00:00,18.33,27439.0,23987.0,39.0,4093.0
2020-04-20 22:00:00,16.0,25423.0,23428.0,64.0,4024.0
2020-04-20 23:00:00,14.33,23301.0,22841.0,65.0,3995.0
2020-04-21 00:00:00,10.1,21762.0,21643.0,24.0,3758.0
2020-04-21 01:00:00,9.0,20360.0,21549.0,17.0,3795.0
2020-04-21 02:00:00,8.0,19483.0,20903.0,14.0,3913.0
2020-04-21 03:00:00,8.0,19019.0,20200.0,14.0,3973.0
2020-04-21 04:00:00,7.66,18837.0,20032.0,17.0,3986.0
2020-04-21 05:00:00,8.0,19154.0,20207.0,18.0,4100.0
2020-04-21 06:00:00,9.8,20645.0,21067.0,15.0,4293.0
2020-04-21 07:00:00,11.43,21719.0,22441.0,68.0,4586.0
2020-04-21 08:00:00,11.17,22785.0,23901.0,506.0,4941.0
2020-04-21 09:00:00,9.99,24741.0,24203.0,1583.0,5296.0
2020-04-21 10:00:00,9.87,25880.0,25728.0,2542.0,5653.0
2020-04-21 11:00:00,9.99,26705.0,26679.0,3347.0,5957.0
2020-04-21 12:00:00,9.97,27414.0,27454.0,3841.0,6162.0
2020-04-21 13:00:00,9.99,28069.0,27970.0,4139.0,6518.0
2020-04-21 14:00:00,9.0,27566.0,28345.0,4295.0,6788.0
2020-04-21 15:00:00,7.57,25730.0,27468.0,4114.0,7059.0
2020-04-21 16:00:00,5.0,24683.0,26793.0,3792.0,7343.0
2020-04-21 17:00:00,5.0,24255.0,26314.0,3243.0,7611.0
2020-04-21 18:00:00,8.0,24092.0,27533.0,2418.0,7897.0
2020-04-21 19:00:00,10.99,24308.0,26445.0,1320.0,8180.0
2020-04-21 20:00:00,10.99,25629.0,26317.0,441.0,8529.0
2020-04-21 21:00:00,11.17,27687.0,26360.0,119.0,8861.0
2020-04-21 22:00:00,10.99,25739.0,26176.0,109.0,9181.0
2020-04-21 23:00:00,9.99,23555.0,24969.0,114.0,9318.0
2020-04-22 00:00:00,4.64,22122.0,24947.0,62.0,9833.0
2020-04-22 01:00:00,4.12,20646.0,24394.0,48.0,9633.0
2020-04-22 02:00:00,3.5,19782.0,23636.0,44.0,9449.0
2020-04-22 03:00:00,4.14,19262.0,23565.0,43.0,9267.0
2020-04-22 04:00:00,4.57,19061.0,23312.0,54.0,9084.0
2020-04-22 05:00:00,6.0,19270.0,24091.0,65.0,8623.0
2020-04-22 06:00:00,8.0,20884.0,23992.0,44.0,8032.0
2020-04-22 07:00:00,8.49,22174.0,24213.0,108.0,7444.0
2020-04-22 08:00:00,11.64,23164.0,24265.0,701.0,6939.0
2020-04-22 09:00:00,10.57,25027.0,25465.0,2263.0,6438.0
2020-04-22 10:00:00,6.77,26048.0,26213.0,3980.0,5928.0
2020-04-22 11:00:00,6.1,26897.0,26570.0,5083.0,5224.0
2020-04-22 12:00:00,7.9,27464.0,26635.0,5594.0,4420.0
2020-04-22 13:00:00,8.4,27978.0,26668.0,5589.0,3676.0
2020-04-22 14:00:00,8.49,27470.0,25892.0,5344.0,3211.0
2020-04-22 15:00:00,8.0,25593.0,25152.0,4968.0,2864.0
2020-04-22 16:00:00,7.5,24475.0,24307.0,4481.0,2620.0
2020-04-22 17:00:00,8.59,23987.0,24191.0,3859.0,2548.0
2020-04-22 18:00:00,12.14,23836.0,23369.0,2992.0,2485.0
2020-04-22 19:00:00,18.85,24172.0,24056.0,1829.0,2430.0
2020-04-22 20:00:00,20.03,25506.0,23851.0,770.0,2364.0
2020-04-22 21:00:00,22.19,27479.0,24051.0,160.0,2321.0
2020-04-22 22:00:00,20.01,25551.0,23177.0,136.0,2269.0
2020-04-22 23:00:00,19.0,23450.0,21623.0,108.0,2019.0
2020-04-23 00:00:00,20.1,22140.0,21306.0,174.0,2104.0
2020-04-23 01:00:00,18.61,20731.0,20282.0,150.0,1996.0
2020-04-23 02:00:00,16.11,19807.0,19344.0,156.0,1890.0
2020-04-23 03:00:00,13.49,19291.0,19374.0,142.0,1897.0
2020-04-23 04:00:00,12.69,19077.0,18517.0,131.0,1964.0
2020-04-23 05:00:00,14.01,19268.0,19000.0,104.0,2052.0
2020-04-23 06:00:00,14.55,20692.0,19684.0,61.0,2115.0
2020-04-23 07:00:00,16.16,21720.0,19567.0,139.0,2206.0
2020-04-23 08:00:00,19.02,22715.0,21047.0,874.0,2219.0
2020-04-23 09:00:00,20.01,24637.0,22983.0,2819.0,2222.0
2020-04-23 10:00:00,18.18,25563.0,23478.0,4745.0,2249.0
2020-04-23 11:00:00,17.4,26440.0,24708.0,6172.0,2325.0
2020-04-23 12:00:00,16.95,27114.0,25163.0,6838.0,2405.0
2020-04-23 13:00:00,16.63,27603.0,25151.0,6987.0,2477.0
2020-04-23 14:00:00,14.95,27121.0,24980.0,6771.0,2527.0
2020-04-23 15:00:00,14.97,25234.0,24733.0,6399.0,2590.0
2020-04-23 16:00:00,14.79,24172.0,24145.0,5804.0,2669.0
2020-04-23 17:00:00,16.73,23758.0,23648.0,4908.0,2709.0
2020-04-23 18:00:00,18.85,23598.0,23578.0,3522.0,2744.0
2020-04-23 19:00:00,21.33,23956.0,23919.0,1858.0,2789.0
2020-04-23 20:00:00,22.4,25339.0,23820.0,596.0,3014.0
2020-04-23 21:00:00,23.94,27241.0,24271.0,182.0,3272.0
2020-04-23 22:00:00,22.31,25446.0,23364.0,138.0,3522.0
2020-04-23 23:00:00,21.9,23505.0,22669.0,116.0,3566.0
